"","dispatch_date","Aggravated Assault Firearm","Aggravated Assault No Firearm","All Other Offenses","Arson","Burglary Non-Residential","Burglary Residential","Disorderly Conduct","DRIVING UNDER THE INFLUENCE","Embezzlement","Forgery and Counterfeiting","Fraud","Gambling Violations","Homicide - Criminal","Homicide - Criminal ","Homicide - Justifiable ","Liquor Law Violations","Motor Vehicle Theft","Narcotic / Drug Law Violations","Offenses Against Family and Children","Other Assaults","Other Sex Offenses (Not Commercialized)","Prostitution and Commercialized Vice","Public Drunkenness","Rape","Receiving Stolen Property","Robbery Firearm","Robbery No Firearm","Theft from Vehicle","Thefts","Vagrancy/Loitering","Vandalism/Criminal Mischief","Weapon Violations"
"3302",2019-01-15,3,9,69,2,4,10,1,6,0,0,39,0,2,0,0,0,4,35,1,57,3,10,0,0,0,8,11,44,60,0,29,12
"3303",2019-01-16,6,10,72,2,1,12,1,5,2,1,34,0,0,0,0,0,8,33,2,54,4,1,0,1,0,5,13,40,62,0,40,9
"3304",2019-01-17,7,20,53,4,1,18,2,3,1,2,42,0,2,0,0,0,5,39,2,61,3,3,0,3,0,7,4,21,52,0,29,5
"3305",2019-01-18,5,5,62,0,1,10,0,6,1,0,43,0,2,0,0,0,6,26,0,46,2,3,0,1,0,6,8,27,48,0,42,7
"3306",2019-01-19,7,12,48,2,4,15,0,10,1,0,36,0,1,1,0,1,0,24,1,57,0,0,0,3,0,5,5,37,66,0,52,5
"3307",2019-01-20,3,11,52,1,3,10,0,5,1,0,25,0,0,1,0,0,2,13,3,63,1,0,0,1,0,0,2,19,36,0,37,5
"3308",2019-01-21,8,13,45,1,3,11,0,5,1,0,24,0,1,0,0,0,6,25,1,47,2,0,0,5,0,4,4,26,47,0,31,4
"3309",2019-01-22,4,10,69,0,5,11,1,5,1,0,42,0,2,0,0,0,6,33,1,58,8,5,0,2,0,6,5,36,66,0,45,8
"3310",2019-01-23,7,5,57,1,4,15,1,6,4,2,40,0,0,1,0,0,4,16,0,57,1,14,0,5,0,9,12,38,71,0,38,10
"3311",2019-01-24,7,22,45,3,0,20,2,4,5,0,28,0,3,0,0,0,6,20,0,59,3,16,0,5,0,7,8,40,50,1,40,5
"3312",2019-01-25,7,10,46,1,3,14,3,8,2,0,49,0,2,0,0,0,5,30,0,43,7,0,2,2,0,3,11,39,54,0,31,7
"3313",2019-01-26,1,7,61,1,1,11,2,12,0,0,31,0,0,0,0,2,3,24,3,61,5,0,0,4,0,4,10,23,55,0,25,5
"3314",2019-01-27,8,22,49,1,4,10,3,16,0,0,39,0,0,0,0,0,5,16,0,52,3,0,0,3,0,4,4,33,52,0,46,4
"3315",2019-01-28,3,10,67,2,2,19,1,3,2,0,42,0,1,0,0,0,10,26,1,67,1,3,0,0,1,9,9,48,55,0,41,6
"3316",2019-01-29,4,12,48,1,6,16,2,6,2,2,33,0,1,0,0,0,9,27,1,63,5,0,0,3,0,5,9,26,51,0,27,8
"3317",2019-01-30,2,14,39,1,10,17,3,7,1,0,37,0,0,0,0,0,8,24,2,46,4,2,0,3,0,2,6,21,50,0,36,7
"3318",2019-01-31,6,10,58,0,0,4,0,6,1,0,45,0,0,0,0,0,4,19,1,46,2,2,1,3,0,4,10,31,34,0,20,6
"3319",2019-02-01,6,9,36,0,4,8,2,4,1,0,31,0,0,0,0,1,4,18,0,52,1,1,0,4,0,7,6,33,48,0,30,4
"3320",2019-02-02,2,12,53,0,2,11,2,14,1,0,25,0,1,0,0,2,3,33,0,51,1,0,1,1,0,3,9,21,53,0,24,3
"3321",2019-02-03,13,15,53,1,1,9,2,15,0,0,22,0,0,0,0,0,4,17,1,56,1,0,1,2,0,5,6,29,45,0,30,3
"3322",2019-02-04,12,15,72,4,7,7,0,6,2,0,49,0,1,0,0,0,4,19,2,74,3,2,0,2,0,5,16,41,59,0,52,11
"3323",2019-02-05,8,10,67,1,7,9,1,9,1,1,35,1,1,0,0,0,4,49,2,72,5,2,0,4,0,1,8,41,66,0,28,9
"3324",2019-02-06,13,17,59,1,2,12,3,6,2,1,34,0,1,0,0,0,1,28,1,73,6,0,0,2,0,8,10,30,73,0,40,7
"3325",2019-02-07,7,10,64,0,7,9,2,5,3,4,31,0,0,0,0,0,1,38,0,81,2,3,0,1,0,6,9,54,73,0,43,12
"3326",2019-02-08,3,13,42,0,4,17,0,5,2,2,32,0,1,1,0,0,3,38,0,73,2,0,0,3,0,6,12,34,80,0,33,6
"3327",2019-02-09,5,15,61,0,5,14,4,12,0,0,29,0,0,0,0,1,3,30,2,47,1,0,0,1,0,7,4,31,53,0,41,5
"3328",2019-02-10,2,18,40,1,5,14,4,8,0,0,28,0,1,0,0,0,6,18,1,55,2,0,0,0,0,5,9,36,61,0,45,5
"3329",2019-02-11,6,13,27,1,3,11,4,5,0,2,45,0,1,0,0,0,4,22,0,57,3,0,0,2,0,3,4,48,60,0,37,7
"3330",2019-02-12,3,10,49,1,4,7,1,5,4,0,34,0,0,0,0,1,3,18,1,60,2,2,0,2,0,7,8,29,60,0,29,4
"3331",2019-02-13,5,14,68,1,4,14,1,3,2,1,33,0,0,0,0,0,6,29,1,72,3,3,0,2,0,5,11,42,63,0,29,10
"3332",2019-02-14,2,14,59,0,2,14,0,7,3,1,34,0,0,0,0,0,4,22,0,66,4,3,0,5,0,7,6,26,67,0,26,6
"3333",2019-02-15,6,20,61,4,1,14,2,7,2,1,32,0,0,1,0,0,6,28,0,70,3,0,0,4,0,8,5,40,61,0,36,12
"3334",2019-02-16,4,15,60,0,1,9,1,13,1,0,30,0,2,0,0,0,4,34,5,54,1,2,1,3,0,6,5,33,53,0,41,9
"3335",2019-02-17,9,17,52,2,5,10,1,18,0,0,22,0,1,0,0,1,2,11,1,56,2,0,0,2,0,6,3,32,44,0,39,4
"3336",2019-02-18,6,17,57,0,2,17,2,7,0,0,44,0,1,1,0,0,5,28,0,55,5,2,0,2,0,6,11,29,81,0,24,7
"3337",2019-02-19,6,14,45,0,5,15,1,9,0,1,34,0,1,0,0,0,3,27,6,72,3,2,0,1,0,4,7,33,69,0,42,10
"3338",2019-02-20,5,8,51,1,3,7,1,6,2,1,32,0,0,0,0,0,3,30,0,37,1,0,0,2,0,3,8,19,53,0,27,1
"3339",2019-02-21,8,13,55,1,4,18,1,6,0,0,33,1,1,0,0,0,5,27,0,56,1,3,1,2,0,4,8,46,54,0,34,9
"3340",2019-02-22,10,12,66,1,0,19,2,7,2,2,28,0,0,0,0,0,7,22,4,63,4,0,0,3,0,11,11,39,76,0,47,4
"3341",2019-02-23,4,11,62,4,4,9,1,11,1,2,24,0,0,0,0,1,5,32,0,66,1,0,2,2,0,8,6,32,49,0,37,6
"3342",2019-02-24,4,12,43,0,4,11,0,15,0,1,19,0,0,0,0,0,6,16,4,54,4,0,1,1,0,2,5,50,34,0,51,7
"3343",2019-02-25,7,15,48,3,4,11,1,5,3,0,27,0,0,0,0,0,2,17,3,69,7,0,0,1,0,2,7,41,67,0,30,3
"3344",2019-02-26,6,15,55,1,2,13,0,5,2,1,49,0,4,0,0,0,3,29,0,80,3,0,0,4,0,7,10,36,57,0,43,12
"3345",2019-02-27,4,14,62,0,4,12,2,6,1,4,29,0,0,0,0,0,4,33,0,54,2,17,0,4,0,7,5,34,63,0,32,9
"3346",2019-02-28,3,13,60,0,6,8,4,10,1,0,45,0,1,0,0,0,5,32,1,77,3,11,0,2,1,2,9,28,45,0,32,11
"3347",2019-03-01,9,9,45,2,2,12,2,6,2,1,29,0,3,0,0,0,5,29,5,50,2,0,0,3,0,4,4,24,53,0,28,0
"3348",2019-03-02,7,10,50,0,1,5,2,22,0,0,30,0,0,0,0,0,3,35,1,53,1,0,0,2,0,7,13,32,49,0,35,7
"3349",2019-03-03,2,6,58,0,4,3,1,10,0,2,17,0,1,0,0,0,2,9,2,48,1,0,0,1,0,6,8,27,48,0,37,5
"3350",2019-03-04,4,10,52,2,4,11,0,5,0,1,33,0,0,0,0,0,4,22,1,55,3,0,0,1,0,4,7,36,63,0,48,3
"3351",2019-03-05,4,14,67,0,3,8,1,8,0,1,40,0,0,0,0,0,6,34,0,60,5,4,0,4,0,1,6,33,48,0,30,5
"3352",2019-03-06,2,9,49,0,3,7,0,3,1,1,34,0,1,0,0,0,3,30,1,77,4,1,0,5,0,8,7,24,51,0,33,6
"3353",2019-03-07,7,12,58,2,1,12,1,8,0,3,38,0,2,1,0,0,5,31,1,63,0,1,0,5,0,5,5,37,50,0,31,2
"3354",2019-03-08,3,10,65,1,3,10,0,8,0,2,37,0,1,0,0,0,2,29,2,68,6,0,0,6,0,4,3,31,59,0,33,5
"3355",2019-03-09,6,10,68,4,4,4,3,8,0,0,16,0,1,0,0,0,7,41,3,57,1,0,0,4,0,8,11,18,54,0,38,3
"3356",2019-03-10,9,6,51,0,2,9,2,7,0,0,7,0,2,0,0,0,1,20,2,51,3,0,0,1,0,6,15,18,46,0,38,4
"3357",2019-03-11,5,8,71,2,7,8,0,3,2,0,29,0,0,0,0,0,3,22,1,78,5,0,0,4,0,5,10,40,68,0,48,2
"3358",2019-03-12,8,15,78,1,3,9,2,2,0,0,31,0,2,0,0,0,2,27,2,60,4,0,0,1,1,5,13,40,58,0,37,4
"3359",2019-03-13,10,22,55,0,0,9,0,9,0,0,26,0,0,0,0,0,3,28,2,62,2,2,0,1,0,7,11,38,55,0,28,6
"3360",2019-03-14,8,9,81,4,3,7,1,8,0,2,33,0,1,0,0,0,0,42,0,59,4,5,0,2,0,4,12,41,68,0,24,11
"3361",2019-03-15,7,9,82,0,3,9,0,6,2,1,33,0,0,0,0,1,4,23,1,61,1,0,0,9,0,2,8,31,50,0,38,9
"3362",2019-03-16,6,13,62,1,0,5,0,8,2,0,23,0,0,0,0,1,4,40,2,52,1,0,0,4,0,8,12,32,56,0,41,0
"3363",2019-03-17,11,16,58,0,3,10,0,14,1,0,13,0,0,0,0,0,4,16,0,65,2,0,0,2,0,3,11,37,47,0,58,5
"3364",2019-03-18,7,15,61,0,2,11,0,7,2,0,30,0,2,0,0,0,10,21,1,67,3,0,1,1,0,8,4,40,59,0,23,6
"3365",2019-03-19,7,13,62,1,5,15,0,4,0,0,45,0,0,0,0,0,4,37,0,66,5,4,0,0,0,8,10,21,58,0,37,11
"3366",2019-03-20,4,18,92,1,2,12,3,11,2,0,41,0,2,0,0,0,5,40,1,91,2,5,0,5,0,5,8,36,67,0,38,7
"3367",2019-03-21,7,12,67,1,5,12,0,5,1,0,21,1,2,0,0,0,7,34,4,83,3,3,0,2,0,4,8,35,54,0,28,5
"3368",2019-03-22,5,12,54,2,1,8,0,5,2,1,37,0,1,0,0,1,1,32,6,76,7,0,0,5,0,1,17,27,62,0,42,5
"3369",2019-03-23,5,10,69,0,2,6,1,10,0,1,32,0,0,0,0,3,3,40,2,55,0,2,0,4,0,7,10,28,60,0,30,6
"3370",2019-03-24,12,8,77,1,2,13,2,11,0,0,16,0,0,1,0,0,7,17,2,42,2,0,0,2,0,0,8,40,42,0,49,4
"3371",2019-03-25,6,15,58,3,5,19,1,5,1,0,31,0,1,0,0,0,9,17,0,69,2,3,0,5,0,6,12,35,48,0,44,4
"3372",2019-03-26,14,17,80,3,2,16,0,4,2,2,41,0,3,0,0,0,5,35,0,82,2,3,1,1,0,4,9,33,70,0,51,7
"3373",2019-03-27,12,16,86,0,6,12,1,6,2,0,33,0,0,0,0,0,6,27,1,75,5,1,0,4,0,2,6,24,67,0,22,14
"3374",2019-03-28,9,13,72,1,4,16,3,7,1,0,24,0,0,0,0,0,3,52,3,98,3,3,1,4,0,7,10,36,55,1,43,5
"3375",2019-03-29,2,13,67,1,1,11,2,5,1,0,39,0,1,0,0,0,6,31,4,81,3,3,0,2,0,2,7,28,59,0,42,5
"3376",2019-03-30,6,18,106,0,3,7,5,7,0,1,15,0,2,0,0,1,5,42,0,59,0,0,0,4,0,2,8,41,65,0,54,9
"3377",2019-03-31,6,21,79,2,1,11,1,9,0,0,19,0,1,0,0,0,4,14,1,64,1,0,0,4,0,2,10,28,40,0,45,7
"3378",2019-04-01,1,16,88,0,3,14,0,7,2,0,42,0,1,0,0,0,5,21,1,84,6,3,0,6,0,3,7,41,53,0,47,8
"3379",2019-04-02,8,20,61,2,3,11,2,3,0,0,40,0,0,0,0,0,3,20,2,89,3,0,0,2,0,9,10,28,64,0,50,5
"3380",2019-04-03,2,16,96,1,1,15,4,6,3,0,25,1,2,0,0,0,3,24,2,90,6,3,0,0,0,3,10,30,63,1,56,13
"3381",2019-04-04,6,19,77,0,1,8,1,8,1,0,30,0,0,0,0,0,1,37,1,77,3,1,0,6,0,5,7,39,78,0,42,5
"3382",2019-04-05,5,14,46,1,4,7,2,9,3,0,34,0,0,0,0,0,4,30,2,77,11,0,0,0,0,4,9,46,70,0,38,6
"3383",2019-04-06,6,14,62,1,3,7,1,13,0,0,19,4,2,0,0,3,5,39,2,74,0,0,1,1,0,1,7,28,47,0,30,13
"3384",2019-04-07,9,17,90,2,2,9,1,10,0,0,22,0,2,0,0,0,5,19,1,52,0,0,0,0,0,4,10,37,49,0,64,6
"3385",2019-04-08,5,14,80,2,4,13,1,6,1,2,35,0,0,0,0,0,9,22,2,91,4,0,0,2,0,0,6,32,80,0,39,6
"3386",2019-04-09,6,18,81,2,1,18,2,6,1,0,31,1,1,0,0,0,6,46,1,87,3,3,0,1,0,2,10,27,61,0,34,7
"3387",2019-04-10,9,16,94,1,3,8,3,3,0,2,40,0,1,0,0,2,3,42,0,92,5,6,0,3,0,8,5,28,65,1,32,11
"3388",2019-04-11,6,16,101,0,2,8,3,10,0,0,38,0,3,0,0,0,4,52,0,82,3,2,0,1,0,4,11,34,81,0,35,8
"3389",2019-04-12,7,13,63,1,2,18,1,6,1,1,30,0,2,0,0,0,3,38,0,72,8,0,0,6,0,2,11,21,67,0,44,8
"3390",2019-04-13,7,13,82,2,6,11,2,8,0,0,26,0,1,0,0,0,1,37,1,64,3,0,0,0,0,5,9,23,42,0,45,5
"3391",2019-04-14,9,15,66,3,3,7,1,7,1,0,19,0,0,0,0,0,3,22,0,69,1,0,0,1,0,5,15,34,61,0,48,3
"3392",2019-04-15,11,14,75,1,3,10,4,3,0,0,36,0,0,0,0,0,10,12,0,80,3,0,0,2,0,7,11,49,70,0,43,2
"3393",2019-04-16,5,17,78,5,3,10,0,4,0,2,36,0,2,0,0,0,11,30,0,88,7,10,1,0,0,6,11,46,73,0,46,9
"3394",2019-04-17,6,9,82,2,1,9,2,2,2,0,47,0,0,0,0,0,2,39,1,85,2,13,0,2,0,8,16,41,63,1,40,8
"3395",2019-04-18,10,17,63,1,1,14,1,5,2,0,28,11,1,0,0,0,5,33,1,57,7,18,0,2,0,2,9,36,69,0,38,3
"3396",2019-04-19,14,12,119,0,2,5,2,4,0,0,38,4,2,0,0,2,3,39,5,57,1,0,0,2,0,8,11,40,51,0,55,6
"3397",2019-04-20,10,11,75,1,4,11,4,7,0,0,13,1,0,0,0,0,6,36,0,59,4,0,6,4,0,4,8,31,58,0,44,7
"3398",2019-04-21,10,17,53,0,0,5,5,11,0,0,11,0,0,0,0,0,4,18,4,67,0,0,0,2,0,3,13,40,59,1,40,7
"3399",2019-04-22,9,12,95,2,7,25,1,6,2,0,34,0,1,0,0,0,5,17,3,73,3,0,0,5,0,5,9,42,91,0,44,4
"3400",2019-04-23,9,18,88,1,3,14,5,7,1,0,28,0,0,0,0,0,10,23,2,72,1,3,0,3,0,6,8,54,60,0,30,7
"3401",2019-04-24,3,15,85,2,1,19,2,12,2,1,36,2,0,0,0,0,2,30,1,80,3,3,0,1,1,7,15,40,81,0,36,9
"3402",2019-04-25,5,18,81,4,3,18,3,7,2,0,33,0,1,0,0,0,3,30,1,78,3,1,0,1,0,3,21,28,65,0,39,19
"3403",2019-04-26,8,11,58,1,11,8,3,7,3,0,29,0,0,0,0,0,6,17,2,72,3,1,0,3,0,6,17,26,74,0,42,12
"3404",2019-04-27,3,16,88,1,2,6,0,10,2,1,19,0,1,0,0,3,5,25,2,54,1,0,0,1,0,3,6,26,49,0,42,9
"3405",2019-04-28,5,10,109,1,3,10,5,4,0,0,15,0,0,0,0,0,5,23,3,63,3,0,0,5,0,3,8,26,43,0,55,3
"3406",2019-04-29,8,13,83,0,7,14,0,7,3,2,38,0,0,0,0,0,4,10,3,98,3,0,0,2,0,5,10,43,80,0,52,5
"3407",2019-04-30,6,13,84,3,2,13,4,5,1,2,28,0,0,0,0,2,5,35,0,71,6,5,0,4,1,6,10,37,67,0,49,11
"3408",2019-05-01,8,15,117,3,4,10,0,6,2,2,34,0,1,0,0,1,5,37,0,75,3,2,1,4,0,9,11,30,66,0,52,8
"3409",2019-05-02,7,19,98,0,2,8,2,12,0,1,22,0,0,0,0,1,11,33,0,79,7,0,0,4,0,4,11,32,69,0,57,6
"3410",2019-05-03,6,14,129,1,5,13,2,11,2,0,29,0,1,1,0,0,9,31,1,57,3,2,0,2,0,3,11,39,62,0,42,7
"3411",2019-05-04,5,24,121,1,3,14,9,11,0,2,17,3,1,0,0,7,1,25,3,60,3,0,0,3,0,6,17,38,60,0,44,6
"3412",2019-05-05,8,18,68,1,3,8,2,7,1,0,14,0,1,0,0,0,3,33,1,58,1,0,0,3,0,5,15,26,40,0,42,6
"3413",2019-05-06,15,27,98,3,6,10,0,6,1,0,46,1,2,0,0,2,7,23,0,91,2,0,0,3,0,6,10,50,77,0,48,9
"3414",2019-05-07,10,18,75,1,4,13,2,4,2,1,32,0,1,2,0,0,7,35,5,94,2,6,0,2,1,4,9,35,69,0,42,7
"3415",2019-05-08,5,21,92,2,3,6,1,1,0,1,35,0,0,1,0,0,5,30,4,76,5,3,0,4,0,5,9,27,61,0,45,11
"3416",2019-05-09,5,14,95,2,2,15,1,7,0,1,18,0,0,1,0,0,2,33,1,89,3,0,1,4,0,2,4,27,86,0,44,14
"3417",2019-05-10,12,15,90,2,2,17,1,10,0,0,33,0,0,0,0,0,0,34,1,88,0,1,0,1,0,2,6,35,84,0,39,8
"3418",2019-05-11,14,30,87,1,1,8,3,7,0,0,18,0,0,1,0,0,5,29,2,62,1,1,0,1,0,6,7,37,66,0,52,13
"3419",2019-05-12,6,22,47,0,3,5,2,6,0,1,12,0,1,1,0,0,5,19,2,51,1,0,0,0,0,7,7,26,39,0,35,4
"3420",2019-05-13,5,18,79,0,2,20,1,11,0,0,33,0,0,0,0,0,7,23,0,56,1,0,0,3,0,1,9,32,49,0,25,5
"3421",2019-05-14,5,24,63,0,1,18,1,4,3,1,28,0,0,0,0,4,6,36,2,80,4,5,0,2,0,6,21,32,78,0,41,8
"3422",2019-05-15,5,11,103,1,3,15,0,4,3,1,35,0,0,0,0,3,5,26,1,82,3,2,0,6,0,6,6,40,69,0,48,6
"3423",2019-05-16,9,10,86,1,4,13,3,4,2,1,36,0,1,0,0,1,4,18,2,77,2,3,0,1,0,5,21,45,61,0,49,4
"3424",2019-05-17,11,18,104,1,7,13,4,10,1,4,32,12,1,0,0,2,2,26,5,79,1,0,0,1,0,5,10,40,62,0,40,9
"3425",2019-05-18,7,18,126,0,2,13,5,6,1,0,15,0,1,0,0,2,7,29,1,61,2,0,0,2,0,5,11,26,56,0,42,7
"3426",2019-05-19,12,28,124,1,1,15,1,7,0,0,13,0,2,0,0,0,2,31,3,81,3,0,0,2,0,3,12,33,53,0,49,8
"3427",2019-05-20,10,27,119,1,2,24,1,3,0,1,30,0,0,0,0,0,7,29,0,74,1,0,0,1,0,3,13,44,60,0,50,8
"3428",2019-05-21,6,12,82,0,3,17,0,2,1,0,32,1,1,0,0,0,8,25,0,80,4,4,0,2,0,8,9,44,83,0,40,8
"3429",2019-05-22,8,11,90,0,1,22,4,3,1,0,18,0,1,0,0,0,1,34,0,67,1,5,0,4,0,8,11,37,80,0,44,10
"3430",2019-05-23,7,13,83,1,2,22,1,4,0,1,29,0,2,0,0,0,4,31,0,91,4,3,0,6,0,3,8,38,68,0,30,12
"3431",2019-05-24,3,19,115,2,3,18,2,5,0,1,34,3,0,0,0,3,4,33,1,80,7,0,0,5,0,6,11,28,76,0,33,8
"3432",2019-05-25,6,20,144,3,4,23,4,6,1,0,17,0,2,0,0,0,4,36,4,83,2,0,0,1,0,3,5,25,53,0,44,5
"3433",2019-05-26,10,20,88,2,4,8,0,10,0,1,9,0,0,0,0,0,3,26,5,56,0,0,0,0,0,4,9,43,51,0,30,3
"3434",2019-05-27,10,21,102,1,5,12,5,8,2,1,10,0,0,0,0,0,4,19,3,74,2,0,0,4,0,4,7,29,63,0,36,10
"3435",2019-05-28,11,19,116,1,4,19,4,5,0,0,15,0,0,0,0,0,2,29,0,81,1,2,1,3,0,2,13,41,90,0,48,12
"3436",2019-05-29,4,14,129,0,2,13,4,3,1,0,25,0,1,0,0,0,4,23,1,76,6,5,1,5,0,3,7,51,66,0,41,9
"3437",2019-05-30,3,16,95,0,5,12,1,6,1,1,26,0,1,0,0,0,7,27,2,77,2,0,0,2,0,4,6,48,75,0,30,7
"3438",2019-05-31,4,18,153,1,3,16,2,6,1,2,29,1,0,0,0,0,3,49,0,85,0,0,2,3,0,7,5,39,69,0,38,6
"3439",2019-06-01,9,21,143,1,5,9,1,10,0,0,16,0,2,0,0,2,1,42,5,63,3,0,1,4,0,7,11,32,60,0,43,3
"3440",2019-06-02,8,22,115,0,4,10,1,8,0,1,9,0,0,1,0,0,5,29,4,63,3,0,0,2,0,8,10,34,64,0,45,3
"3441",2019-06-03,10,20,111,2,0,17,1,5,4,2,24,0,1,0,0,0,5,17,2,91,2,0,0,3,0,10,10,39,57,0,52,4
"3442",2019-06-04,3,16,97,0,3,9,2,2,1,1,24,0,0,0,0,0,5,32,0,73,2,8,1,3,0,9,9,40,68,0,41,10
"3443",2019-06-05,11,29,109,0,4,11,0,3,1,1,26,0,0,0,0,1,5,35,0,88,4,22,4,1,0,4,8,28,83,0,52,6
"3444",2019-06-06,5,14,104,1,3,18,1,6,3,1,38,3,1,0,0,0,2,48,0,73,3,19,0,3,0,7,12,38,82,0,32,3
"3445",2019-06-07,6,18,109,2,6,15,0,6,1,0,30,0,0,0,0,0,3,41,4,68,3,21,0,5,0,6,13,25,82,0,46,4
"3446",2019-06-08,6,22,109,2,3,14,2,5,1,0,16,0,1,0,0,0,3,44,2,61,2,0,0,0,0,3,6,31,69,0,47,4
"3447",2019-06-09,14,18,81,2,2,7,2,15,0,0,8,0,1,0,0,0,4,18,2,71,2,0,0,2,0,7,14,29,60,0,49,5
"3448",2019-06-10,10,12,74,0,4,22,1,2,0,0,23,0,0,0,0,0,3,18,0,66,3,0,0,3,1,7,8,44,73,0,45,3
"3449",2019-06-11,7,18,96,1,2,16,2,5,1,1,21,0,1,1,0,0,4,41,1,75,5,2,0,4,0,5,7,43,65,0,41,8
"3450",2019-06-12,8,19,108,0,2,10,2,5,1,0,33,0,3,0,0,0,10,40,2,73,7,3,0,6,0,8,11,33,83,0,51,8
"3451",2019-06-13,16,9,117,1,2,16,1,6,2,0,24,0,1,0,0,0,6,26,0,77,2,1,0,0,0,9,6,22,71,0,41,6
"3452",2019-06-14,7,18,88,0,1,12,1,10,0,1,33,0,0,1,0,0,5,49,8,55,1,0,0,3,0,4,9,33,81,0,33,14
"3453",2019-06-15,9,16,114,1,6,9,1,6,0,0,18,0,1,0,0,0,1,28,3,53,1,0,0,3,0,2,5,43,46,0,43,5
"3454",2019-06-16,10,20,101,0,2,10,1,8,0,0,10,0,4,0,0,1,3,19,3,73,1,0,0,0,0,2,8,31,55,0,34,2
"3455",2019-06-17,9,20,124,0,2,15,2,9,0,0,29,0,0,0,0,1,6,20,0,68,5,0,0,6,0,7,7,52,79,0,44,5
"3456",2019-06-18,5,12,109,2,2,13,2,4,0,0,27,3,1,0,0,0,11,29,2,67,3,3,0,1,0,7,6,43,80,1,51,5
"3457",2019-06-19,8,14,137,1,3,11,0,7,0,0,20,4,0,0,0,0,9,39,0,68,5,2,0,2,0,5,8,34,80,0,52,8
"3458",2019-06-20,6,17,135,0,5,13,3,1,4,0,28,1,1,0,0,1,5,34,1,60,7,7,0,2,0,3,13,49,85,0,47,10
"3459",2019-06-21,12,17,140,1,3,6,0,2,2,0,30,4,1,0,0,1,5,41,2,79,2,0,0,2,0,3,13,41,72,0,36,10
"3460",2019-06-22,10,20,120,3,1,13,6,3,2,1,17,4,1,0,0,1,3,24,3,53,2,0,0,0,0,3,7,32,58,0,51,12
"3461",2019-06-23,9,14,113,2,0,11,1,5,0,1,10,0,0,0,0,1,5,29,6,75,1,0,0,1,0,4,12,45,55,0,33,9
"3462",2019-06-24,9,18,145,1,2,11,2,4,0,1,25,0,2,0,0,0,7,24,0,68,1,0,0,3,0,2,6,34,66,0,50,11
"3463",2019-06-25,8,18,106,3,5,23,0,1,1,0,25,0,0,2,0,0,6,26,0,66,2,3,0,3,0,9,9,48,91,0,50,6
"3464",2019-06-26,6,18,131,4,3,19,1,6,0,1,32,3,1,0,0,0,4,39,1,60,2,2,0,2,0,5,16,37,85,0,52,10
"3465",2019-06-27,7,17,129,1,2,15,7,7,2,1,21,0,0,0,0,0,8,45,2,59,3,4,0,4,0,5,11,29,86,0,46,7
"3466",2019-06-28,10,17,156,4,3,20,3,3,1,0,29,0,1,0,0,0,2,32,1,69,2,0,2,4,0,2,16,36,81,0,39,4
"3467",2019-06-29,7,31,147,1,2,18,1,12,0,1,19,0,0,0,0,1,6,33,4,48,3,0,0,6,0,4,5,23,71,0,46,9
"3468",2019-06-30,4,21,93,2,2,9,6,14,0,0,6,0,2,0,0,1,6,27,3,55,1,0,0,2,0,10,9,40,45,0,48,6
"3469",2019-07-01,7,15,141,1,2,20,1,5,3,1,42,0,0,0,0,0,9,19,0,74,0,0,0,5,0,5,11,37,63,0,51,1
"3470",2019-07-02,5,22,112,2,3,20,2,5,2,0,33,0,0,0,0,1,3,46,1,78,8,5,3,3,0,6,9,32,83,0,47,6
"3471",2019-07-03,4,23,100,1,2,12,2,4,0,1,34,0,0,0,0,0,7,60,0,57,6,2,0,1,0,6,8,36,78,0,41,9
"3472",2019-07-04,10,12,57,2,2,8,3,9,0,0,12,0,0,0,0,0,3,6,0,63,1,0,0,2,0,7,11,20,46,0,47,3
"3473",2019-07-05,10,15,114,0,7,16,7,10,1,0,20,0,1,0,0,0,5,40,6,87,2,0,0,5,0,2,15,35,64,0,49,6
"3474",2019-07-06,5,19,115,2,3,14,1,9,0,0,25,0,0,0,0,2,5,42,2,54,0,0,4,3,0,3,5,28,63,0,55,6
"3475",2019-07-07,5,23,88,2,5,10,1,11,1,0,14,0,1,0,0,0,4,21,4,67,3,0,0,1,0,16,7,37,78,0,50,5
"3476",2019-07-08,5,13,125,0,9,16,2,5,0,1,53,0,1,0,0,0,2,33,1,73,2,4,0,1,0,13,8,43,80,0,53,10
"3477",2019-07-09,10,15,109,0,12,12,2,7,3,1,32,0,2,0,0,0,5,35,0,63,2,5,0,6,0,8,19,42,71,0,51,9
"3478",2019-07-10,6,22,138,2,3,14,14,8,0,1,33,0,3,0,0,0,3,49,1,76,2,5,1,3,0,4,4,38,80,0,44,7
"3479",2019-07-11,3,18,126,2,3,10,1,5,1,0,29,0,2,1,0,0,3,23,1,57,2,6,1,5,0,6,11,38,71,0,43,5
"3480",2019-07-12,3,11,138,0,2,13,3,5,1,1,23,0,1,0,0,0,2,30,4,56,5,2,0,2,0,6,9,35,68,0,54,4
"3481",2019-07-13,14,15,120,1,2,15,9,7,0,0,18,0,0,0,0,2,5,35,0,51,2,0,1,6,0,8,14,49,46,0,44,2
"3482",2019-07-14,8,20,120,0,2,13,2,5,0,0,8,0,0,0,0,0,2,25,1,58,2,0,0,2,0,10,13,40,59,0,32,2
"3483",2019-07-15,8,21,126,2,8,11,3,4,2,1,34,0,2,0,0,0,3,25,2,78,0,0,0,4,0,4,10,36,74,0,62,4
