"","date_value","type","group","value"
"14181",2016-07-04,"arrest","uncategorized",16
"14182",2016-07-05,"arrest","uncategorized",25
"14183",2016-07-06,"arrest","uncategorized",31
"14184",2016-07-07,"arrest","uncategorized",27
"14185",2016-07-08,"arrest","uncategorized",26
"14186",2016-07-09,"arrest","uncategorized",22
"14187",2016-07-10,"arrest","uncategorized",18
"14188",2016-07-11,"arrest","uncategorized",8
"14189",2016-07-12,"arrest","uncategorized",19
"14190",2016-07-13,"arrest","uncategorized",26
"14191",2016-07-14,"arrest","uncategorized",21
"14192",2016-07-15,"arrest","uncategorized",28
"14193",2016-07-16,"arrest","uncategorized",22
"14194",2016-07-17,"arrest","uncategorized",13
"14195",2016-07-18,"arrest","uncategorized",17
"14196",2016-07-19,"arrest","uncategorized",25
"14197",2016-07-20,"arrest","uncategorized",26
"14198",2016-07-21,"arrest","uncategorized",25
"14199",2016-07-22,"arrest","uncategorized",7
"14200",2016-07-23,"arrest","uncategorized",15
"14201",2016-07-24,"arrest","uncategorized",11
"14202",2016-07-25,"arrest","uncategorized",11
"14203",2016-07-26,"arrest","uncategorized",19
"14204",2016-07-27,"arrest","uncategorized",18
"14205",2016-07-28,"arrest","uncategorized",13
"14206",2016-07-29,"arrest","uncategorized",13
"14207",2016-07-30,"arrest","uncategorized",12
"14208",2016-07-31,"arrest","uncategorized",24
"14209",2016-08-01,"arrest","uncategorized",22
"14210",2016-08-02,"arrest","uncategorized",16
"14211",2016-08-03,"arrest","uncategorized",16
"14212",2016-08-04,"arrest","uncategorized",29
"14213",2016-08-05,"arrest","uncategorized",22
"14214",2016-08-06,"arrest","uncategorized",22
"14215",2016-08-07,"arrest","uncategorized",18
"14216",2016-08-08,"arrest","uncategorized",30
"14217",2016-08-09,"arrest","uncategorized",30
"14218",2016-08-10,"arrest","uncategorized",35
"14219",2016-08-11,"arrest","uncategorized",22
"14220",2016-08-12,"arrest","uncategorized",17
"14221",2016-08-13,"arrest","uncategorized",23
"14222",2016-08-14,"arrest","uncategorized",25
"14223",2016-08-15,"arrest","uncategorized",14
"14224",2016-08-16,"arrest","uncategorized",24
"14225",2016-08-17,"arrest","uncategorized",23
"14226",2016-08-18,"arrest","uncategorized",34
"14227",2016-08-19,"arrest","uncategorized",19
"14228",2016-08-20,"arrest","uncategorized",25
"14229",2016-08-21,"arrest","uncategorized",33
"14230",2016-08-22,"arrest","uncategorized",25
"14231",2016-08-23,"arrest","uncategorized",20
"14232",2016-08-24,"arrest","uncategorized",38
"14233",2016-08-25,"arrest","uncategorized",28
"14234",2016-08-26,"arrest","uncategorized",22
"14235",2016-08-27,"arrest","uncategorized",22
"14236",2016-08-28,"arrest","uncategorized",30
"14237",2016-08-29,"arrest","uncategorized",24
"14238",2016-08-30,"arrest","uncategorized",26
"14239",2016-08-31,"arrest","uncategorized",30
"14240",2016-09-01,"arrest","uncategorized",29
"14241",2016-09-02,"arrest","uncategorized",39
"14242",2016-09-03,"arrest","uncategorized",35
"14243",2016-09-04,"arrest","uncategorized",17
"14244",2016-09-05,"arrest","uncategorized",16
"14245",2016-09-06,"arrest","uncategorized",26
"14246",2016-09-07,"arrest","uncategorized",29
"14247",2016-09-08,"arrest","uncategorized",30
"14248",2016-09-09,"arrest","uncategorized",43
"14249",2016-09-10,"arrest","uncategorized",29
"14250",2016-09-11,"arrest","uncategorized",16
"14251",2016-09-12,"arrest","uncategorized",21
"14252",2016-09-13,"arrest","uncategorized",29
"14253",2016-09-14,"arrest","uncategorized",36
"14254",2016-09-15,"arrest","uncategorized",37
"14255",2016-09-16,"arrest","uncategorized",20
"14256",2016-09-17,"arrest","uncategorized",34
"14257",2016-09-18,"arrest","uncategorized",20
"14258",2016-09-19,"arrest","uncategorized",16
"14259",2016-09-20,"arrest","uncategorized",23
"14260",2016-09-21,"arrest","uncategorized",31
"14261",2016-09-22,"arrest","uncategorized",25
"14262",2016-09-23,"arrest","uncategorized",24
"14263",2016-09-24,"arrest","uncategorized",32
"14264",2016-09-25,"arrest","uncategorized",24
"14265",2016-09-26,"arrest","uncategorized",20
"14266",2016-09-27,"arrest","uncategorized",24
"14267",2016-09-28,"arrest","uncategorized",40
"14268",2016-09-29,"arrest","uncategorized",27
"14269",2016-09-30,"arrest","uncategorized",13
"14270",2016-10-01,"arrest","uncategorized",25
"14271",2016-10-02,"arrest","uncategorized",29
"14272",2016-10-03,"arrest","uncategorized",23
"14273",2016-10-04,"arrest","uncategorized",20
"14274",2016-10-05,"arrest","uncategorized",31
"14275",2016-10-06,"arrest","uncategorized",20
"14276",2016-10-07,"arrest","uncategorized",29
"14277",2016-10-08,"arrest","uncategorized",35
"14278",2016-10-09,"arrest","uncategorized",17
"14279",2016-10-10,"arrest","uncategorized",29
"14280",2016-10-11,"arrest","uncategorized",20
"14281",2016-10-12,"arrest","uncategorized",48
"14282",2016-10-13,"arrest","uncategorized",39
"14283",2016-10-14,"arrest","uncategorized",21
"14284",2016-10-15,"arrest","uncategorized",24
"14285",2016-10-16,"arrest","uncategorized",14
"14286",2016-10-17,"arrest","uncategorized",13
"14287",2016-10-18,"arrest","uncategorized",36
"14288",2016-10-19,"arrest","uncategorized",25
"14289",2016-10-20,"arrest","uncategorized",37
"14290",2016-10-21,"arrest","uncategorized",32
"14291",2016-10-22,"arrest","uncategorized",16
"14292",2016-10-23,"arrest","uncategorized",24
"14293",2016-10-24,"arrest","uncategorized",21
"14294",2016-10-25,"arrest","uncategorized",25
"14295",2016-10-26,"arrest","uncategorized",31
"14296",2016-10-27,"arrest","uncategorized",27
"14297",2016-10-28,"arrest","uncategorized",29
"14298",2016-10-29,"arrest","uncategorized",27
"14299",2016-10-30,"arrest","uncategorized",14
"14300",2016-10-31,"arrest","uncategorized",16
"14301",2016-11-01,"arrest","uncategorized",13
"14302",2016-11-02,"arrest","uncategorized",30
"14303",2016-11-03,"arrest","uncategorized",21
"14304",2016-11-04,"arrest","uncategorized",23
"14305",2016-11-05,"arrest","uncategorized",22
"14306",2016-11-06,"arrest","uncategorized",31
"14307",2016-11-07,"arrest","uncategorized",18
"14308",2016-11-08,"arrest","uncategorized",29
"14309",2016-11-09,"arrest","uncategorized",19
"14310",2016-11-10,"arrest","uncategorized",29
"14311",2016-11-11,"arrest","uncategorized",18
"14312",2016-11-12,"arrest","uncategorized",34
"14313",2016-11-13,"arrest","uncategorized",15
"14314",2016-11-14,"arrest","uncategorized",17
"14315",2016-11-15,"arrest","uncategorized",15
"14316",2016-11-16,"arrest","uncategorized",29
"14317",2016-11-17,"arrest","uncategorized",31
"14318",2016-11-18,"arrest","uncategorized",32
"14319",2016-11-19,"arrest","uncategorized",26
"14320",2016-11-20,"arrest","uncategorized",17
"14321",2016-11-21,"arrest","uncategorized",19
"14322",2016-11-22,"arrest","uncategorized",21
"14323",2016-11-23,"arrest","uncategorized",28
"14324",2016-11-24,"arrest","uncategorized",16
"14325",2016-11-25,"arrest","uncategorized",11
"14326",2016-11-26,"arrest","uncategorized",28
"14327",2016-11-27,"arrest","uncategorized",19
"14328",2016-11-28,"arrest","uncategorized",22
"14329",2016-11-29,"arrest","uncategorized",21
"14330",2016-11-30,"arrest","uncategorized",35
"14331",2016-12-01,"arrest","uncategorized",22
"14332",2016-12-02,"arrest","uncategorized",20
"14333",2016-12-03,"arrest","uncategorized",27
"14334",2016-12-04,"arrest","uncategorized",19
"14335",2016-12-05,"arrest","uncategorized",15
"14336",2016-12-06,"arrest","uncategorized",36
"14337",2016-12-07,"arrest","uncategorized",22
"14338",2016-12-08,"arrest","uncategorized",26
"14339",2016-12-09,"arrest","uncategorized",16
"14340",2016-12-10,"arrest","uncategorized",30
"14341",2016-12-11,"arrest","uncategorized",19
"14342",2016-12-12,"arrest","uncategorized",7
"14343",2016-12-13,"arrest","uncategorized",29
"14344",2016-12-14,"arrest","uncategorized",40
"14345",2016-12-15,"arrest","uncategorized",23
"14346",2016-12-16,"arrest","uncategorized",21
"14347",2016-12-17,"arrest","uncategorized",12
"14348",2016-12-18,"arrest","uncategorized",14
"14349",2016-12-19,"arrest","uncategorized",14
"14350",2016-12-20,"arrest","uncategorized",15
"14351",2016-12-21,"arrest","uncategorized",28
"14352",2016-12-22,"arrest","uncategorized",24
"14353",2016-12-23,"arrest","uncategorized",20
"14354",2016-12-24,"arrest","uncategorized",14
"14355",2016-12-25,"arrest","uncategorized",9
"14356",2016-12-26,"arrest","uncategorized",13
"14357",2016-12-27,"arrest","uncategorized",20
"14358",2016-12-28,"arrest","uncategorized",14
"14359",2016-12-29,"arrest","uncategorized",33
"14360",2016-12-30,"arrest","uncategorized",26
"14361",2016-12-31,"arrest","uncategorized",32
"14362",2017-01-01,"arrest","uncategorized",27
"14363",2017-01-02,"arrest","uncategorized",18
"14364",2017-01-03,"arrest","uncategorized",18
"14365",2017-01-04,"arrest","uncategorized",29
"14366",2017-01-05,"arrest","uncategorized",36
"14367",2017-01-06,"arrest","uncategorized",35
"14368",2017-01-07,"arrest","uncategorized",19
"14369",2017-01-08,"arrest","uncategorized",6
"14370",2017-01-09,"arrest","uncategorized",14
"14371",2017-01-10,"arrest","uncategorized",29
"14372",2017-01-11,"arrest","uncategorized",25
"14373",2017-01-12,"arrest","uncategorized",24
"14374",2017-01-13,"arrest","uncategorized",25
"14375",2017-01-14,"arrest","uncategorized",17
"14376",2017-01-15,"arrest","uncategorized",25
"14377",2017-01-16,"arrest","uncategorized",25
"14378",2017-01-17,"arrest","uncategorized",26
"14379",2017-01-18,"arrest","uncategorized",21
"14380",2017-01-19,"arrest","uncategorized",18
"14381",2017-01-20,"arrest","uncategorized",29
"14382",2017-01-21,"arrest","uncategorized",27
"14383",2017-01-22,"arrest","uncategorized",22
"14384",2017-01-23,"arrest","uncategorized",12
"14385",2017-01-24,"arrest","uncategorized",20
"14386",2017-01-25,"arrest","uncategorized",23
"14387",2017-01-26,"arrest","uncategorized",16
"14388",2017-01-27,"arrest","uncategorized",20
"14389",2017-01-28,"arrest","uncategorized",32
"14390",2017-01-29,"arrest","uncategorized",18
"14391",2017-01-30,"arrest","uncategorized",19
"14392",2017-01-31,"arrest","uncategorized",17
"14393",2017-02-01,"arrest","uncategorized",32
"14394",2017-02-02,"arrest","uncategorized",24
"14395",2017-02-03,"arrest","uncategorized",25
"14396",2017-02-04,"arrest","uncategorized",24
"14397",2017-02-05,"arrest","uncategorized",21
"14398",2017-02-06,"arrest","uncategorized",22
"14399",2017-02-07,"arrest","uncategorized",18
"14400",2017-02-08,"arrest","uncategorized",18
"14401",2017-02-09,"arrest","uncategorized",24
"14402",2017-02-10,"arrest","uncategorized",20
"14403",2017-02-11,"arrest","uncategorized",34
"14404",2017-02-12,"arrest","uncategorized",24
"14405",2017-02-13,"arrest","uncategorized",11
"14406",2017-02-14,"arrest","uncategorized",24
"14407",2017-02-15,"arrest","uncategorized",27
"14408",2017-02-16,"arrest","uncategorized",19
"14409",2017-02-17,"arrest","uncategorized",25
"14410",2017-02-18,"arrest","uncategorized",23
"14411",2017-02-19,"arrest","uncategorized",19
"14412",2017-02-20,"arrest","uncategorized",16
"14413",2017-02-21,"arrest","uncategorized",20
"14414",2017-02-22,"arrest","uncategorized",32
"14415",2017-02-23,"arrest","uncategorized",26
"14416",2017-02-24,"arrest","uncategorized",29
"14417",2017-02-25,"arrest","uncategorized",21
"14418",2017-02-26,"arrest","uncategorized",16
"14419",2017-02-27,"arrest","uncategorized",20
"14420",2017-02-28,"arrest","uncategorized",23
"14421",2017-03-01,"arrest","uncategorized",28
"14422",2017-03-02,"arrest","uncategorized",24
"14423",2017-03-03,"arrest","uncategorized",25
"14424",2017-03-04,"arrest","uncategorized",14
"14425",2017-03-05,"arrest","uncategorized",15
"14426",2017-03-06,"arrest","uncategorized",20
"14427",2017-03-07,"arrest","uncategorized",20
"14428",2017-03-08,"arrest","uncategorized",27
"14429",2017-03-09,"arrest","uncategorized",28
"14430",2017-03-10,"arrest","uncategorized",30
"14431",2017-03-11,"arrest","uncategorized",31
"14432",2017-03-12,"arrest","uncategorized",19
"14433",2017-03-13,"arrest","uncategorized",22
"14434",2017-03-14,"arrest","uncategorized",8
"14435",2017-03-15,"arrest","uncategorized",18
"14436",2017-03-16,"arrest","uncategorized",23
"14437",2017-03-17,"arrest","uncategorized",33
"14438",2017-03-18,"arrest","uncategorized",26
"14439",2017-03-19,"arrest","uncategorized",25
"14440",2017-03-20,"arrest","uncategorized",20
"14441",2017-03-21,"arrest","uncategorized",34
"14442",2017-03-22,"arrest","uncategorized",25
"14443",2017-03-23,"arrest","uncategorized",30
"14444",2017-03-24,"arrest","uncategorized",34
"14445",2017-03-25,"arrest","uncategorized",21
"14446",2017-03-26,"arrest","uncategorized",24
"14447",2017-03-27,"arrest","uncategorized",13
"14448",2017-03-28,"arrest","uncategorized",24
"14449",2017-03-29,"arrest","uncategorized",25
"14450",2017-03-30,"arrest","uncategorized",32
"14451",2017-03-31,"arrest","uncategorized",21
"14452",2017-04-01,"arrest","uncategorized",18
"14453",2017-04-02,"arrest","uncategorized",29
"14454",2017-04-03,"arrest","uncategorized",19
"14455",2017-04-04,"arrest","uncategorized",30
"14456",2017-04-05,"arrest","uncategorized",29
"14457",2017-04-06,"arrest","uncategorized",46
"14458",2017-04-07,"arrest","uncategorized",30
"14459",2017-04-08,"arrest","uncategorized",26
"14460",2017-04-09,"arrest","uncategorized",34
"14461",2017-04-10,"arrest","uncategorized",20
"14462",2017-04-11,"arrest","uncategorized",36
"14463",2017-04-12,"arrest","uncategorized",23
"14464",2017-04-13,"arrest","uncategorized",36
"14465",2017-04-14,"arrest","uncategorized",34
"14466",2017-04-15,"arrest","uncategorized",30
"14467",2017-04-16,"arrest","uncategorized",21
"14468",2017-04-17,"arrest","uncategorized",20
"14469",2017-04-18,"arrest","uncategorized",20
"14470",2017-04-19,"arrest","uncategorized",26
"14471",2017-04-20,"arrest","uncategorized",23
"14472",2017-04-21,"arrest","uncategorized",36
"14473",2017-04-22,"arrest","uncategorized",26
"14474",2017-04-23,"arrest","uncategorized",19
"14475",2017-04-24,"arrest","uncategorized",21
"14476",2017-04-25,"arrest","uncategorized",44
"14477",2017-04-26,"arrest","uncategorized",30
"14478",2017-04-27,"arrest","uncategorized",40
"14479",2017-04-28,"arrest","uncategorized",22
"14480",2017-04-29,"arrest","uncategorized",24
"14481",2017-04-30,"arrest","uncategorized",26
"14482",2017-05-01,"arrest","uncategorized",20
"14483",2017-05-02,"arrest","uncategorized",38
"14484",2017-05-03,"arrest","uncategorized",25
"14485",2017-05-04,"arrest","uncategorized",38
"14486",2017-05-05,"arrest","uncategorized",33
"14487",2017-05-06,"arrest","uncategorized",31
"14488",2017-05-07,"arrest","uncategorized",18
"14489",2017-05-08,"arrest","uncategorized",29
"14490",2017-05-09,"arrest","uncategorized",23
"14491",2017-05-10,"arrest","uncategorized",26
"14492",2017-05-11,"arrest","uncategorized",33
"14493",2017-05-12,"arrest","uncategorized",26
"14494",2017-05-13,"arrest","uncategorized",29
"14495",2017-05-14,"arrest","uncategorized",16
"14496",2017-05-15,"arrest","uncategorized",11
"14497",2017-05-16,"arrest","uncategorized",18
"14498",2017-05-17,"arrest","uncategorized",35
"14499",2017-05-18,"arrest","uncategorized",18
"14500",2017-05-19,"arrest","uncategorized",27
"14501",2017-05-20,"arrest","uncategorized",22
"14502",2017-05-21,"arrest","uncategorized",25
"14503",2017-05-22,"arrest","uncategorized",15
"14504",2017-05-23,"arrest","uncategorized",29
"14505",2017-05-24,"arrest","uncategorized",17
"14506",2017-05-25,"arrest","uncategorized",28
"14507",2017-05-26,"arrest","uncategorized",25
"14508",2017-05-27,"arrest","uncategorized",31
"14509",2017-05-28,"arrest","uncategorized",24
"14510",2017-05-29,"arrest","uncategorized",15
"14511",2017-05-30,"arrest","uncategorized",24
"14512",2017-05-31,"arrest","uncategorized",24
"14513",2017-06-01,"arrest","uncategorized",29
"14514",2017-06-02,"arrest","uncategorized",35
"14515",2017-06-03,"arrest","uncategorized",46
"14516",2017-06-04,"arrest","uncategorized",21
"14517",2017-06-05,"arrest","uncategorized",27
"14518",2017-06-06,"arrest","uncategorized",27
"14519",2017-06-07,"arrest","uncategorized",30
"14520",2017-06-08,"arrest","uncategorized",48
"14521",2017-06-09,"arrest","uncategorized",31
"14522",2017-06-10,"arrest","uncategorized",29
"14523",2017-06-11,"arrest","uncategorized",24
"14524",2017-06-12,"arrest","uncategorized",20
"14525",2017-06-13,"arrest","uncategorized",24
"14526",2017-06-14,"arrest","uncategorized",32
"14527",2017-06-15,"arrest","uncategorized",29
"14528",2017-06-16,"arrest","uncategorized",31
"14529",2017-06-17,"arrest","uncategorized",41
"14530",2017-06-18,"arrest","uncategorized",27
"14531",2017-06-19,"arrest","uncategorized",25
"14532",2017-06-20,"arrest","uncategorized",26
"14533",2017-06-21,"arrest","uncategorized",29
"14534",2017-06-22,"arrest","uncategorized",31
"14535",2017-06-23,"arrest","uncategorized",44
"14536",2017-06-24,"arrest","uncategorized",30
"14537",2017-06-25,"arrest","uncategorized",18
"14538",2017-06-26,"arrest","uncategorized",16
"14539",2017-06-27,"arrest","uncategorized",21
"14540",2017-06-28,"arrest","uncategorized",25
"14541",2017-06-29,"arrest","uncategorized",31
"14542",2017-06-30,"arrest","uncategorized",37
"14543",2017-07-01,"arrest","uncategorized",32
"14544",2017-07-02,"arrest","uncategorized",24
"14545",2017-07-03,"arrest","uncategorized",10
"14546",2017-07-04,"arrest","uncategorized",14
"14547",2017-07-05,"arrest","uncategorized",31
"14548",2017-07-06,"arrest","uncategorized",42
"14549",2017-07-07,"arrest","uncategorized",35
"14550",2017-07-08,"arrest","uncategorized",26
"14551",2017-07-09,"arrest","uncategorized",22
"14552",2017-07-10,"arrest","uncategorized",19
"14553",2017-07-11,"arrest","uncategorized",36
"14554",2017-07-12,"arrest","uncategorized",33
"14555",2017-07-13,"arrest","uncategorized",31
"14556",2017-07-14,"arrest","uncategorized",23
"14557",2017-07-15,"arrest","uncategorized",27
"14558",2017-07-16,"arrest","uncategorized",19
"14559",2017-07-17,"arrest","uncategorized",14
"14560",2017-07-18,"arrest","uncategorized",21
"14561",2017-07-19,"arrest","uncategorized",29
"14562",2017-07-20,"arrest","uncategorized",43
"14563",2017-07-21,"arrest","uncategorized",31
"14564",2017-07-22,"arrest","uncategorized",31
"14565",2017-07-23,"arrest","uncategorized",22
"14566",2017-07-24,"arrest","uncategorized",22
"14567",2017-07-25,"arrest","uncategorized",24
"14568",2017-07-26,"arrest","uncategorized",38
"14569",2017-07-27,"arrest","uncategorized",28
"14570",2017-07-28,"arrest","uncategorized",33
"14571",2017-07-29,"arrest","uncategorized",29
"14572",2017-07-30,"arrest","uncategorized",13
"14573",2017-07-31,"arrest","uncategorized",18
"14574",2017-08-01,"arrest","uncategorized",25
"14575",2017-08-02,"arrest","uncategorized",32
"14576",2017-08-03,"arrest","uncategorized",48
"14577",2017-08-04,"arrest","uncategorized",24
"14578",2017-08-05,"arrest","uncategorized",24
"14579",2017-08-06,"arrest","uncategorized",22
"14580",2017-08-07,"arrest","uncategorized",15
"14581",2017-08-08,"arrest","uncategorized",21
"14582",2017-08-09,"arrest","uncategorized",37
"14583",2017-08-10,"arrest","uncategorized",27
"14584",2017-08-11,"arrest","uncategorized",23
"14585",2017-08-12,"arrest","uncategorized",26
"14586",2017-08-13,"arrest","uncategorized",15
"14587",2017-08-14,"arrest","uncategorized",24
"14588",2017-08-15,"arrest","uncategorized",24
"14589",2017-08-16,"arrest","uncategorized",34
"14590",2017-08-17,"arrest","uncategorized",33
"14591",2017-08-18,"arrest","uncategorized",39
"14592",2017-08-19,"arrest","uncategorized",25
"14593",2017-08-20,"arrest","uncategorized",25
"14594",2017-08-21,"arrest","uncategorized",22
"14595",2017-08-22,"arrest","uncategorized",21
"14596",2017-08-23,"arrest","uncategorized",29
"14597",2017-08-24,"arrest","uncategorized",35
"14598",2017-08-25,"arrest","uncategorized",43
"14599",2017-08-26,"arrest","uncategorized",15
"14600",2017-08-27,"arrest","uncategorized",14
"14601",2017-08-28,"arrest","uncategorized",18
"14602",2017-08-29,"arrest","uncategorized",17
"14603",2017-08-30,"arrest","uncategorized",25
"14604",2017-08-31,"arrest","uncategorized",23
"14605",2017-09-01,"arrest","uncategorized",28
"14606",2017-09-02,"arrest","uncategorized",24
"14607",2017-09-03,"arrest","uncategorized",10
"14608",2017-09-04,"arrest","uncategorized",14
"14609",2017-09-05,"arrest","uncategorized",21
"14610",2017-09-06,"arrest","uncategorized",24
"14611",2017-09-07,"arrest","uncategorized",29
"14612",2017-09-08,"arrest","uncategorized",35
"14613",2017-09-09,"arrest","uncategorized",31
"14614",2017-09-10,"arrest","uncategorized",11
"14615",2017-09-11,"arrest","uncategorized",21
"14616",2017-09-12,"arrest","uncategorized",22
"14617",2017-09-13,"arrest","uncategorized",32
"14618",2017-09-14,"arrest","uncategorized",37
"14619",2017-09-15,"arrest","uncategorized",32
"14620",2017-09-16,"arrest","uncategorized",30
"14621",2017-09-17,"arrest","uncategorized",27
"14622",2017-09-18,"arrest","uncategorized",15
"14623",2017-09-19,"arrest","uncategorized",26
"14624",2017-09-20,"arrest","uncategorized",28
"14625",2017-09-21,"arrest","uncategorized",25
"14626",2017-09-22,"arrest","uncategorized",35
"14627",2017-09-23,"arrest","uncategorized",29
"14628",2017-09-24,"arrest","uncategorized",23
"14629",2017-09-25,"arrest","uncategorized",26
"14630",2017-09-26,"arrest","uncategorized",28
"14631",2017-09-27,"arrest","uncategorized",21
"14632",2017-09-28,"arrest","uncategorized",31
"14633",2017-09-29,"arrest","uncategorized",34
"14634",2017-09-30,"arrest","uncategorized",29
"14635",2017-10-01,"arrest","uncategorized",18
"14636",2017-10-02,"arrest","uncategorized",18
"14637",2017-10-03,"arrest","uncategorized",19
"14638",2017-10-04,"arrest","uncategorized",31
"14639",2017-10-05,"arrest","uncategorized",33
"14640",2017-10-06,"arrest","uncategorized",17
"14641",2017-10-07,"arrest","uncategorized",21
"14642",2017-10-08,"arrest","uncategorized",14
"14643",2017-10-09,"arrest","uncategorized",22
"14644",2017-10-10,"arrest","uncategorized",26
"14645",2017-10-11,"arrest","uncategorized",27
"14646",2017-10-12,"arrest","uncategorized",24
"14647",2017-10-13,"arrest","uncategorized",26
"14648",2017-10-14,"arrest","uncategorized",16
"14649",2017-10-15,"arrest","uncategorized",23
"14650",2017-10-16,"arrest","uncategorized",20
"14651",2017-10-17,"arrest","uncategorized",21
"14652",2017-10-18,"arrest","uncategorized",31
"14653",2017-10-19,"arrest","uncategorized",27
"14654",2017-10-20,"arrest","uncategorized",29
"14655",2017-10-21,"arrest","uncategorized",17
"14656",2017-10-22,"arrest","uncategorized",15
"14657",2017-10-23,"arrest","uncategorized",17
"14658",2017-10-24,"arrest","uncategorized",29
"14659",2017-10-25,"arrest","uncategorized",31
"14660",2017-10-26,"arrest","uncategorized",23
"14661",2017-10-27,"arrest","uncategorized",24
"14662",2017-10-28,"arrest","uncategorized",19
"14663",2017-10-29,"arrest","uncategorized",17
"14664",2017-10-30,"arrest","uncategorized",22
"14665",2017-10-31,"arrest","uncategorized",18
"14666",2017-11-01,"arrest","uncategorized",31
"14667",2017-11-02,"arrest","uncategorized",26
"14668",2017-11-03,"arrest","uncategorized",26
"14669",2017-11-04,"arrest","uncategorized",20
"14670",2017-11-05,"arrest","uncategorized",14
"14671",2017-11-06,"arrest","uncategorized",27
"14672",2017-11-07,"arrest","uncategorized",27
"14673",2017-11-08,"arrest","uncategorized",23
"14674",2017-11-09,"arrest","uncategorized",35
"14675",2017-11-10,"arrest","uncategorized",25
"14676",2017-11-11,"arrest","uncategorized",24
"14677",2017-11-12,"arrest","uncategorized",20
"14678",2017-11-13,"arrest","uncategorized",16
"14679",2017-11-14,"arrest","uncategorized",22
"14680",2017-11-15,"arrest","uncategorized",26
"14681",2017-11-16,"arrest","uncategorized",29
"14682",2017-11-17,"arrest","uncategorized",19
"14683",2017-11-18,"arrest","uncategorized",22
"14684",2017-11-19,"arrest","uncategorized",21
"14685",2017-11-20,"arrest","uncategorized",21
"14686",2017-11-21,"arrest","uncategorized",18
"14687",2017-11-22,"arrest","uncategorized",19
"14688",2017-11-23,"arrest","uncategorized",10
"14689",2017-11-24,"arrest","uncategorized",8
"14690",2017-11-25,"arrest","uncategorized",32
"14691",2017-11-26,"arrest","uncategorized",17
"14692",2017-11-27,"arrest","uncategorized",12
"14693",2017-11-28,"arrest","uncategorized",19
"14694",2017-11-29,"arrest","uncategorized",22
"14695",2017-11-30,"arrest","uncategorized",31
"14696",2017-12-01,"arrest","uncategorized",20
"14697",2017-12-02,"arrest","uncategorized",38
"14698",2017-12-03,"arrest","uncategorized",20
"14699",2017-12-04,"arrest","uncategorized",16
"14700",2017-12-05,"arrest","uncategorized",26
"14701",2017-12-06,"arrest","uncategorized",28
"14702",2017-12-07,"arrest","uncategorized",18
"14703",2017-12-08,"arrest","uncategorized",26
"14704",2017-12-09,"arrest","uncategorized",23
"14705",2017-12-10,"arrest","uncategorized",15
"14706",2017-12-11,"arrest","uncategorized",13
"14707",2017-12-12,"arrest","uncategorized",18
"14708",2017-12-13,"arrest","uncategorized",27
"14709",2017-12-14,"arrest","uncategorized",23
"14710",2017-12-15,"arrest","uncategorized",32
"14711",2017-12-16,"arrest","uncategorized",21
"14712",2017-12-17,"arrest","uncategorized",14
"14713",2017-12-18,"arrest","uncategorized",20
"14714",2017-12-19,"arrest","uncategorized",14
"14715",2017-12-20,"arrest","uncategorized",35
"14716",2017-12-21,"arrest","uncategorized",27
"14717",2017-12-22,"arrest","uncategorized",26
"14718",2017-12-23,"arrest","uncategorized",15
"14719",2017-12-24,"arrest","uncategorized",10
"14720",2017-12-25,"arrest","uncategorized",7
"14721",2017-12-26,"arrest","uncategorized",11
"14722",2017-12-27,"arrest","uncategorized",26
"14723",2017-12-28,"arrest","uncategorized",21
"14724",2017-12-29,"arrest","uncategorized",19
"14725",2017-12-30,"arrest","uncategorized",10
"14726",2017-12-31,"arrest","uncategorized",18
"14727",2018-01-01,"arrest","uncategorized",18
"14728",2018-01-02,"arrest","uncategorized",12
"14729",2018-01-03,"arrest","uncategorized",13
"14730",2018-01-04,"arrest","uncategorized",17
"14731",2018-01-05,"arrest","uncategorized",14
"14732",2018-01-06,"arrest","uncategorized",16
"14733",2018-01-07,"arrest","uncategorized",19
"14734",2018-01-08,"arrest","uncategorized",15
"14735",2018-01-09,"arrest","uncategorized",18
"14736",2018-01-10,"arrest","uncategorized",28
"14737",2018-01-11,"arrest","uncategorized",27
"14738",2018-01-12,"arrest","uncategorized",23
"14739",2018-01-13,"arrest","uncategorized",22
"14740",2018-01-14,"arrest","uncategorized",22
"14741",2018-01-15,"arrest","uncategorized",16
"14742",2018-01-16,"arrest","uncategorized",20
"14743",2018-01-17,"arrest","uncategorized",24
"14744",2018-01-18,"arrest","uncategorized",24
"14745",2018-01-19,"arrest","uncategorized",32
"14746",2018-01-20,"arrest","uncategorized",20
"14747",2018-01-21,"arrest","uncategorized",24
"14748",2018-01-22,"arrest","uncategorized",16
"14749",2018-01-23,"arrest","uncategorized",30
"14750",2018-01-24,"arrest","uncategorized",36
"14751",2018-01-25,"arrest","uncategorized",35
"14752",2018-01-26,"arrest","uncategorized",45
"14753",2018-01-27,"arrest","uncategorized",39
"14754",2018-01-28,"arrest","uncategorized",22
"14755",2018-01-29,"arrest","uncategorized",32
"14756",2018-01-30,"arrest","uncategorized",19
"14757",2018-01-31,"arrest","uncategorized",27
"14758",2018-02-01,"arrest","uncategorized",31
"14759",2018-02-02,"arrest","uncategorized",20
"14760",2018-02-03,"arrest","uncategorized",30
"14761",2018-02-04,"arrest","uncategorized",18
"14762",2018-02-05,"arrest","uncategorized",21
