"","date_value","type","group","value"
"13016",2015-06-26,"charge","violent",45
"13017",2015-06-27,"charge","violent",18
"13018",2015-06-28,"charge","violent",20
"13019",2015-06-29,"charge","violent",20
"13020",2015-06-30,"charge","violent",39
"13021",2015-07-01,"charge","violent",24
"13022",2015-07-02,"charge","violent",30
"13023",2015-07-03,"charge","violent",33
"13024",2015-07-04,"charge","violent",16
"13025",2015-07-05,"charge","violent",20
"13026",2015-07-06,"charge","violent",34
"13027",2015-07-07,"charge","violent",20
"13028",2015-07-08,"charge","violent",36
"13029",2015-07-09,"charge","violent",38
"13030",2015-07-10,"charge","violent",23
"13031",2015-07-11,"charge","violent",20
"13032",2015-07-12,"charge","violent",33
"13033",2015-07-13,"charge","violent",42
"13034",2015-07-14,"charge","violent",17
"13035",2015-07-15,"charge","violent",42
"13036",2015-07-16,"charge","violent",30
"13037",2015-07-17,"charge","violent",30
"13038",2015-07-18,"charge","violent",41
"13039",2015-07-19,"charge","violent",29
"13040",2015-07-20,"charge","violent",35
"13041",2015-07-21,"charge","violent",42
"13042",2015-07-22,"charge","violent",44
"13043",2015-07-23,"charge","violent",46
"13044",2015-07-24,"charge","violent",34
"13045",2015-07-25,"charge","violent",24
"13046",2015-07-26,"charge","violent",30
"13047",2015-07-27,"charge","violent",32
"13048",2015-07-28,"charge","violent",46
"13049",2015-07-29,"charge","violent",40
"13050",2015-07-30,"charge","violent",30
"13051",2015-07-31,"charge","violent",41
"13052",2015-08-01,"charge","violent",34
"13053",2015-08-02,"charge","violent",18
"13054",2015-08-03,"charge","violent",17
"13055",2015-08-04,"charge","violent",33
"13056",2015-08-05,"charge","violent",29
"13057",2015-08-06,"charge","violent",31
"13058",2015-08-07,"charge","violent",31
"13059",2015-08-08,"charge","violent",17
"13060",2015-08-09,"charge","violent",23
"13061",2015-08-10,"charge","violent",24
"13062",2015-08-11,"charge","violent",43
"13063",2015-08-12,"charge","violent",46
"13064",2015-08-13,"charge","violent",22
"13065",2015-08-14,"charge","violent",19
"13066",2015-08-15,"charge","violent",27
"13067",2015-08-16,"charge","violent",24
"13068",2015-08-17,"charge","violent",31
"13069",2015-08-18,"charge","violent",31
"13070",2015-08-19,"charge","violent",35
"13071",2015-08-20,"charge","violent",28
"13072",2015-08-21,"charge","violent",44
"13073",2015-08-22,"charge","violent",26
"13074",2015-08-23,"charge","violent",32
"13075",2015-08-24,"charge","violent",18
"13076",2015-08-25,"charge","violent",38
"13077",2015-08-26,"charge","violent",33
"13078",2015-08-27,"charge","violent",30
"13079",2015-08-28,"charge","violent",27
"13080",2015-08-29,"charge","violent",30
"13081",2015-08-30,"charge","violent",40
"13082",2015-08-31,"charge","violent",29
"13083",2015-09-01,"charge","violent",25
"13084",2015-09-02,"charge","violent",46
"13085",2015-09-03,"charge","violent",44
"13086",2015-09-04,"charge","violent",43
"13087",2015-09-05,"charge","violent",19
"13088",2015-09-06,"charge","violent",30
"13089",2015-09-07,"charge","violent",25
"13090",2015-09-08,"charge","violent",37
"13091",2015-09-09,"charge","violent",34
"13092",2015-09-10,"charge","violent",29
"13093",2015-09-11,"charge","violent",39
"13094",2015-09-12,"charge","violent",16
"13095",2015-09-13,"charge","violent",29
"13096",2015-09-14,"charge","violent",46
"13097",2015-09-15,"charge","violent",22
"13098",2015-09-16,"charge","violent",34
"13099",2015-09-17,"charge","violent",29
"13100",2015-09-18,"charge","violent",34
"13101",2015-09-19,"charge","violent",61
"13102",2015-09-20,"charge","violent",32
"13103",2015-09-21,"charge","violent",32
"13104",2015-09-22,"charge","violent",24
"13105",2015-09-23,"charge","violent",30
"13106",2015-09-24,"charge","violent",31
"13107",2015-09-25,"charge","violent",18
"13108",2015-09-26,"charge","violent",24
"13109",2015-09-27,"charge","violent",33
"13110",2015-09-28,"charge","violent",15
"13111",2015-09-29,"charge","violent",33
"13112",2015-09-30,"charge","violent",40
"13113",2015-10-01,"charge","violent",44
"13114",2015-10-02,"charge","violent",29
"13115",2015-10-03,"charge","violent",14
"13116",2015-10-04,"charge","violent",26
"13117",2015-10-05,"charge","violent",21
"13118",2015-10-06,"charge","violent",35
"13119",2015-10-07,"charge","violent",26
"13120",2015-10-08,"charge","violent",30
"13121",2015-10-09,"charge","violent",30
"13122",2015-10-10,"charge","violent",41
"13123",2015-10-11,"charge","violent",23
"13124",2015-10-12,"charge","violent",24
"13125",2015-10-13,"charge","violent",20
"13126",2015-10-14,"charge","violent",47
"13127",2015-10-15,"charge","violent",33
"13128",2015-10-16,"charge","violent",17
"13129",2015-10-17,"charge","violent",41
"13130",2015-10-18,"charge","violent",14
"13131",2015-10-19,"charge","violent",11
"13132",2015-10-20,"charge","violent",29
"13133",2015-10-21,"charge","violent",39
"13134",2015-10-22,"charge","violent",41
"13135",2015-10-23,"charge","violent",34
"13136",2015-10-24,"charge","violent",13
"13137",2015-10-25,"charge","violent",23
"13138",2015-10-26,"charge","violent",18
"13139",2015-10-27,"charge","violent",25
"13140",2015-10-28,"charge","violent",33
"13141",2015-10-29,"charge","violent",32
"13142",2015-10-30,"charge","violent",40
"13143",2015-10-31,"charge","violent",20
"13144",2015-11-01,"charge","violent",22
"13145",2015-11-02,"charge","violent",38
"13146",2015-11-03,"charge","violent",33
"13147",2015-11-04,"charge","violent",28
"13148",2015-11-05,"charge","violent",27
"13149",2015-11-06,"charge","violent",29
"13150",2015-11-07,"charge","violent",21
"13151",2015-11-08,"charge","violent",30
"13152",2015-11-09,"charge","violent",33
"13153",2015-11-10,"charge","violent",25
"13154",2015-11-11,"charge","violent",34
"13155",2015-11-12,"charge","violent",20
"13156",2015-11-13,"charge","violent",41
"13157",2015-11-14,"charge","violent",43
"13158",2015-11-15,"charge","violent",16
"13159",2015-11-16,"charge","violent",29
"13160",2015-11-17,"charge","violent",31
"13161",2015-11-18,"charge","violent",23
"13162",2015-11-19,"charge","violent",34
"13163",2015-11-20,"charge","violent",34
"13164",2015-11-21,"charge","violent",33
"13165",2015-11-22,"charge","violent",19
"13166",2015-11-23,"charge","violent",25
"13167",2015-11-24,"charge","violent",31
"13168",2015-11-25,"charge","violent",15
"13169",2015-11-26,"charge","violent",15
"13170",2015-11-27,"charge","violent",19
"13171",2015-11-28,"charge","violent",19
"13172",2015-11-29,"charge","violent",15
"13173",2015-11-30,"charge","violent",13
"13174",2015-12-01,"charge","violent",33
"13175",2015-12-02,"charge","violent",34
"13176",2015-12-03,"charge","violent",28
"13177",2015-12-04,"charge","violent",27
"13178",2015-12-05,"charge","violent",37
"13179",2015-12-06,"charge","violent",22
"13180",2015-12-07,"charge","violent",14
"13181",2015-12-08,"charge","violent",31
"13182",2015-12-09,"charge","violent",28
"13183",2015-12-10,"charge","violent",32
"13184",2015-12-11,"charge","violent",33
"13185",2015-12-12,"charge","violent",31
"13186",2015-12-13,"charge","violent",16
"13187",2015-12-14,"charge","violent",25
"13188",2015-12-15,"charge","violent",23
"13189",2015-12-16,"charge","violent",25
"13190",2015-12-17,"charge","violent",34
"13191",2015-12-18,"charge","violent",27
"13192",2015-12-19,"charge","violent",18
"13193",2015-12-20,"charge","violent",21
"13194",2015-12-21,"charge","violent",30
"13195",2015-12-22,"charge","violent",19
"13196",2015-12-23,"charge","violent",24
"13197",2015-12-24,"charge","violent",25
"13198",2015-12-25,"charge","violent",14
"13199",2015-12-26,"charge","violent",12
"13200",2015-12-27,"charge","violent",12
"13201",2015-12-28,"charge","violent",24
"13202",2015-12-29,"charge","violent",17
"13203",2015-12-30,"charge","violent",32
"13204",2015-12-31,"charge","violent",38
"13205",2016-01-01,"charge","violent",30
"13206",2016-01-02,"charge","violent",16
"13207",2016-01-03,"charge","violent",14
"13208",2016-01-04,"charge","violent",29
"13209",2016-01-05,"charge","violent",12
"13210",2016-01-06,"charge","violent",34
"13211",2016-01-07,"charge","violent",20
"13212",2016-01-08,"charge","violent",14
"13213",2016-01-09,"charge","violent",21
"13214",2016-01-10,"charge","violent",16
"13215",2016-01-11,"charge","violent",32
"13216",2016-01-12,"charge","violent",20
"13217",2016-01-13,"charge","violent",40
"13218",2016-01-14,"charge","violent",42
"13219",2016-01-15,"charge","violent",36
"13220",2016-01-16,"charge","violent",19
"13221",2016-01-17,"charge","violent",14
"13222",2016-01-18,"charge","violent",21
"13223",2016-01-19,"charge","violent",16
"13224",2016-01-20,"charge","violent",28
"13225",2016-01-21,"charge","violent",35
"13226",2016-01-22,"charge","violent",21
"13227",2016-01-23,"charge","violent",19
"13228",2016-01-24,"charge","violent",8
"13229",2016-01-25,"charge","violent",17
"13230",2016-01-26,"charge","violent",30
"13231",2016-01-27,"charge","violent",31
"13232",2016-01-28,"charge","violent",30
"13233",2016-01-29,"charge","violent",34
"13234",2016-01-30,"charge","violent",34
"13235",2016-01-31,"charge","violent",22
"13236",2016-02-01,"charge","violent",27
"13237",2016-02-02,"charge","violent",24
"13238",2016-02-03,"charge","violent",23
"13239",2016-02-04,"charge","violent",38
"13240",2016-02-05,"charge","violent",29
"13241",2016-02-06,"charge","violent",24
"13242",2016-02-07,"charge","violent",17
"13243",2016-02-08,"charge","violent",22
"13244",2016-02-09,"charge","violent",20
"13245",2016-02-10,"charge","violent",22
"13246",2016-02-11,"charge","violent",20
"13247",2016-02-12,"charge","violent",19
"13248",2016-02-13,"charge","violent",15
"13249",2016-02-14,"charge","violent",18
"13250",2016-02-15,"charge","violent",16
"13251",2016-02-16,"charge","violent",16
"13252",2016-02-17,"charge","violent",19
"13253",2016-02-18,"charge","violent",24
"13254",2016-02-19,"charge","violent",36
"13255",2016-02-20,"charge","violent",21
"13256",2016-02-21,"charge","violent",17
"13257",2016-02-22,"charge","violent",14
"13258",2016-02-23,"charge","violent",31
"13259",2016-02-24,"charge","violent",28
"13260",2016-02-25,"charge","violent",26
"13261",2016-02-26,"charge","violent",32
"13262",2016-02-27,"charge","violent",13
"13263",2016-02-28,"charge","violent",10
"13264",2016-02-29,"charge","violent",26
"13265",2016-03-01,"charge","violent",25
"13266",2016-03-02,"charge","violent",28
"13267",2016-03-03,"charge","violent",21
"13268",2016-03-04,"charge","violent",15
"13269",2016-03-05,"charge","violent",18
"13270",2016-03-06,"charge","violent",30
"13271",2016-03-07,"charge","violent",25
"13272",2016-03-08,"charge","violent",18
"13273",2016-03-09,"charge","violent",20
"13274",2016-03-10,"charge","violent",23
"13275",2016-03-11,"charge","violent",46
"13276",2016-03-12,"charge","violent",16
"13277",2016-03-13,"charge","violent",17
"13278",2016-03-14,"charge","violent",19
"13279",2016-03-15,"charge","violent",29
"13280",2016-03-16,"charge","violent",56
"13281",2016-03-17,"charge","violent",25
"13282",2016-03-18,"charge","violent",38
"13283",2016-03-19,"charge","violent",32
"13284",2016-03-20,"charge","violent",30
"13285",2016-03-21,"charge","violent",23
"13286",2016-03-22,"charge","violent",23
"13287",2016-03-23,"charge","violent",21
"13288",2016-03-24,"charge","violent",25
"13289",2016-03-25,"charge","violent",30
"13290",2016-03-26,"charge","violent",22
"13291",2016-03-27,"charge","violent",14
"13292",2016-03-28,"charge","violent",24
"13293",2016-03-29,"charge","violent",32
"13294",2016-03-30,"charge","violent",27
"13295",2016-03-31,"charge","violent",28
"13296",2016-04-01,"charge","violent",15
"13297",2016-04-02,"charge","violent",24
"13298",2016-04-03,"charge","violent",34
"13299",2016-04-04,"charge","violent",20
"13300",2016-04-05,"charge","violent",18
"13301",2016-04-06,"charge","violent",14
"13302",2016-04-07,"charge","violent",22
"13303",2016-04-08,"charge","violent",8
"13304",2016-04-09,"charge","violent",35
"13305",2016-04-10,"charge","violent",13
"13306",2016-04-11,"charge","violent",11
"13307",2016-04-12,"charge","violent",19
"13308",2016-04-13,"charge","violent",27
"13309",2016-04-14,"charge","violent",28
"13310",2016-04-15,"charge","violent",26
"13311",2016-04-16,"charge","violent",25
"13312",2016-04-17,"charge","violent",30
"13313",2016-04-18,"charge","violent",26
"13314",2016-04-19,"charge","violent",32
"13315",2016-04-20,"charge","violent",16
"13316",2016-04-21,"charge","violent",34
"13317",2016-04-22,"charge","violent",17
"13318",2016-04-23,"charge","violent",26
"13319",2016-04-24,"charge","violent",29
"13320",2016-04-25,"charge","violent",23
"13321",2016-04-26,"charge","violent",27
"13322",2016-04-27,"charge","violent",16
"13323",2016-04-28,"charge","violent",32
"13324",2016-04-29,"charge","violent",21
"13325",2016-04-30,"charge","violent",19
"13326",2016-05-01,"charge","violent",27
"13327",2016-05-02,"charge","violent",26
"13328",2016-05-03,"charge","violent",23
"13329",2016-05-04,"charge","violent",28
"13330",2016-05-05,"charge","violent",27
"13331",2016-05-06,"charge","violent",39
"13332",2016-05-07,"charge","violent",22
"13333",2016-05-08,"charge","violent",27
"13334",2016-05-09,"charge","violent",26
"13335",2016-05-10,"charge","violent",18
"13336",2016-05-11,"charge","violent",29
"13337",2016-05-12,"charge","violent",38
"13338",2016-05-13,"charge","violent",29
"13339",2016-05-14,"charge","violent",23
"13340",2016-05-15,"charge","violent",17
"13341",2016-05-16,"charge","violent",22
"13342",2016-05-17,"charge","violent",31
"13343",2016-05-18,"charge","violent",20
"13344",2016-05-19,"charge","violent",24
"13345",2016-05-20,"charge","violent",21
"13346",2016-05-21,"charge","violent",38
"13347",2016-05-22,"charge","violent",20
"13348",2016-05-23,"charge","violent",26
"13349",2016-05-24,"charge","violent",26
"13350",2016-05-25,"charge","violent",21
"13351",2016-05-26,"charge","violent",34
"13352",2016-05-27,"charge","violent",29
"13353",2016-05-28,"charge","violent",15
"13354",2016-05-29,"charge","violent",31
"13355",2016-05-30,"charge","violent",18
"13356",2016-05-31,"charge","violent",22
"13357",2016-06-01,"charge","violent",26
"13358",2016-06-02,"charge","violent",42
"13359",2016-06-03,"charge","violent",34
"13360",2016-06-04,"charge","violent",46
"13361",2016-06-05,"charge","violent",27
"13362",2016-06-06,"charge","violent",31
"13363",2016-06-07,"charge","violent",27
"13364",2016-06-08,"charge","violent",20
"13365",2016-06-09,"charge","violent",39
"13366",2016-06-10,"charge","violent",28
"13367",2016-06-11,"charge","violent",36
"13368",2016-06-12,"charge","violent",15
"13369",2016-06-13,"charge","violent",29
"13370",2016-06-14,"charge","violent",30
"13371",2016-06-15,"charge","violent",29
"13372",2016-06-16,"charge","violent",37
"13373",2016-06-17,"charge","violent",45
"13374",2016-06-18,"charge","violent",32
"13375",2016-06-19,"charge","violent",17
"13376",2016-06-20,"charge","violent",28
"13377",2016-06-21,"charge","violent",26
"13378",2016-06-22,"charge","violent",34
"13379",2016-06-23,"charge","violent",26
"13380",2016-06-24,"charge","violent",29
"13381",2016-06-25,"charge","violent",32
"13382",2016-06-26,"charge","violent",26
"13383",2016-06-27,"charge","violent",24
"13384",2016-06-28,"charge","violent",24
"13385",2016-06-29,"charge","violent",34
"13386",2016-06-30,"charge","violent",28
"13387",2016-07-01,"charge","violent",31
"13388",2016-07-02,"charge","violent",33
"13389",2016-07-03,"charge","violent",27
"13390",2016-07-04,"charge","violent",8
"13391",2016-07-05,"charge","violent",31
"13392",2016-07-06,"charge","violent",24
"13393",2016-07-07,"charge","violent",16
"13394",2016-07-08,"charge","violent",25
"13395",2016-07-09,"charge","violent",32
"13396",2016-07-10,"charge","violent",11
"13397",2016-07-11,"charge","violent",35
"13398",2016-07-12,"charge","violent",27
"13399",2016-07-13,"charge","violent",13
"13400",2016-07-14,"charge","violent",27
"13401",2016-07-15,"charge","violent",19
"13402",2016-07-16,"charge","violent",18
"13403",2016-07-17,"charge","violent",35
"13404",2016-07-18,"charge","violent",17
"13405",2016-07-19,"charge","violent",22
"13406",2016-07-20,"charge","violent",18
"13407",2016-07-21,"charge","violent",34
"13408",2016-07-22,"charge","violent",22
"13409",2016-07-23,"charge","violent",32
"13410",2016-07-24,"charge","violent",21
"13411",2016-07-25,"charge","violent",31
"13412",2016-07-26,"charge","violent",12
"13413",2016-07-27,"charge","violent",26
"13414",2016-07-28,"charge","violent",17
"13415",2016-07-29,"charge","violent",19
"13416",2016-07-30,"charge","violent",16
"13417",2016-07-31,"charge","violent",16
"13418",2016-08-01,"charge","violent",16
"13419",2016-08-02,"charge","violent",19
"13420",2016-08-03,"charge","violent",22
"13421",2016-08-04,"charge","violent",36
"13422",2016-08-05,"charge","violent",24
"13423",2016-08-06,"charge","violent",26
"13424",2016-08-07,"charge","violent",15
"13425",2016-08-08,"charge","violent",22
"13426",2016-08-09,"charge","violent",38
"13427",2016-08-10,"charge","violent",32
"13428",2016-08-11,"charge","violent",26
"13429",2016-08-12,"charge","violent",62
"13430",2016-08-13,"charge","violent",32
"13431",2016-08-14,"charge","violent",20
"13432",2016-08-15,"charge","violent",28
"13433",2016-08-16,"charge","violent",21
"13434",2016-08-17,"charge","violent",24
"13435",2016-08-18,"charge","violent",26
"13436",2016-08-19,"charge","violent",26
"13437",2016-08-20,"charge","violent",17
"13438",2016-08-21,"charge","violent",30
"13439",2016-08-22,"charge","violent",31
"13440",2016-08-23,"charge","violent",29
"13441",2016-08-24,"charge","violent",32
"13442",2016-08-25,"charge","violent",34
"13443",2016-08-26,"charge","violent",18
"13444",2016-08-27,"charge","violent",18
"13445",2016-08-28,"charge","violent",24
"13446",2016-08-29,"charge","violent",33
"13447",2016-08-30,"charge","violent",21
"13448",2016-08-31,"charge","violent",20
"13449",2016-09-01,"charge","violent",30
"13450",2016-09-02,"charge","violent",33
"13451",2016-09-03,"charge","violent",29
"13452",2016-09-04,"charge","violent",17
"13453",2016-09-05,"charge","violent",10
"13454",2016-09-06,"charge","violent",11
"13455",2016-09-07,"charge","violent",26
"13456",2016-09-08,"charge","violent",25
"13457",2016-09-09,"charge","violent",30
"13458",2016-09-10,"charge","violent",21
"13459",2016-09-11,"charge","violent",41
"13460",2016-09-12,"charge","violent",12
"13461",2016-09-13,"charge","violent",23
"13462",2016-09-14,"charge","violent",30
"13463",2016-09-15,"charge","violent",30
"13464",2016-09-16,"charge","violent",22
"13465",2016-09-17,"charge","violent",23
"13466",2016-09-18,"charge","violent",31
"13467",2016-09-19,"charge","violent",33
"13468",2016-09-20,"charge","violent",21
"13469",2016-09-21,"charge","violent",12
"13470",2016-09-22,"charge","violent",30
"13471",2016-09-23,"charge","violent",32
"13472",2016-09-24,"charge","violent",22
"13473",2016-09-25,"charge","violent",11
"13474",2016-09-26,"charge","violent",19
"13475",2016-09-27,"charge","violent",34
"13476",2016-09-28,"charge","violent",19
"13477",2016-09-29,"charge","violent",38
"13478",2016-09-30,"charge","violent",15
"13479",2016-10-01,"charge","violent",14
"13480",2016-10-02,"charge","violent",11
"13481",2016-10-03,"charge","violent",16
"13482",2016-10-04,"charge","violent",22
"13483",2016-10-05,"charge","violent",24
"13484",2016-10-06,"charge","violent",32
"13485",2016-10-07,"charge","violent",27
"13486",2016-10-08,"charge","violent",17
"13487",2016-10-09,"charge","violent",34
"13488",2016-10-10,"charge","violent",20
"13489",2016-10-11,"charge","violent",18
"13490",2016-10-12,"charge","violent",27
"13491",2016-10-13,"charge","violent",12
"13492",2016-10-14,"charge","violent",18
"13493",2016-10-15,"charge","violent",27
"13494",2016-10-16,"charge","violent",41
"13495",2016-10-17,"charge","violent",29
"13496",2016-10-18,"charge","violent",18
"13497",2016-10-19,"charge","violent",27
"13498",2016-10-20,"charge","violent",33
"13499",2016-10-21,"charge","violent",35
"13500",2016-10-22,"charge","violent",23
"13501",2016-10-23,"charge","violent",29
"13502",2016-10-24,"charge","violent",22
"13503",2016-10-25,"charge","violent",19
"13504",2016-10-26,"charge","violent",33
"13505",2016-10-27,"charge","violent",34
"13506",2016-10-28,"charge","violent",31
"13507",2016-10-29,"charge","violent",24
"13508",2016-10-30,"charge","violent",22
"13509",2016-10-31,"charge","violent",29
"13510",2016-11-01,"charge","violent",19
"13511",2016-11-02,"charge","violent",32
"13512",2016-11-03,"charge","violent",18
"13513",2016-11-04,"charge","violent",26
"13514",2016-11-05,"charge","violent",17
"13515",2016-11-06,"charge","violent",21
"13516",2016-11-07,"charge","violent",28
"13517",2016-11-08,"charge","violent",29
"13518",2016-11-09,"charge","violent",23
"13519",2016-11-10,"charge","violent",21
"13520",2016-11-11,"charge","violent",15
"13521",2016-11-12,"charge","violent",19
"13522",2016-11-13,"charge","violent",12
"13523",2016-11-14,"charge","violent",18
"13524",2016-11-15,"charge","violent",12
"13525",2016-11-16,"charge","violent",20
"13526",2016-11-17,"charge","violent",33
"13527",2016-11-18,"charge","violent",23
"13528",2016-11-19,"charge","violent",18
"13529",2016-11-20,"charge","violent",26
"13530",2016-11-21,"charge","violent",19
"13531",2016-11-22,"charge","violent",27
"13532",2016-11-23,"charge","violent",34
"13533",2016-11-24,"charge","violent",21
"13534",2016-11-25,"charge","violent",16
"13535",2016-11-26,"charge","violent",26
"13536",2016-11-27,"charge","violent",26
"13537",2016-11-28,"charge","violent",14
"13538",2016-11-29,"charge","violent",20
"13539",2016-11-30,"charge","violent",21
"13540",2016-12-01,"charge","violent",23
"13541",2016-12-02,"charge","violent",25
"13542",2016-12-03,"charge","violent",23
"13543",2016-12-04,"charge","violent",13
"13544",2016-12-05,"charge","violent",16
"13545",2016-12-06,"charge","violent",20
"13546",2016-12-07,"charge","violent",21
"13547",2016-12-08,"charge","violent",14
"13548",2016-12-09,"charge","violent",20
"13549",2016-12-10,"charge","violent",22
"13550",2016-12-11,"charge","violent",11
"13551",2016-12-12,"charge","violent",31
"13552",2016-12-13,"charge","violent",19
"13553",2016-12-14,"charge","violent",24
"13554",2016-12-15,"charge","violent",35
"13555",2016-12-16,"charge","violent",21
"13556",2016-12-17,"charge","violent",22
"13557",2016-12-18,"charge","violent",22
"13558",2016-12-19,"charge","violent",30
"13559",2016-12-20,"charge","violent",19
"13560",2016-12-21,"charge","violent",25
"13561",2016-12-22,"charge","violent",17
"13562",2016-12-23,"charge","violent",29
"13563",2016-12-24,"charge","violent",18
"13564",2016-12-25,"charge","violent",6
"13565",2016-12-26,"charge","violent",10
"13566",2016-12-27,"charge","violent",20
"13567",2016-12-28,"charge","violent",41
"13568",2016-12-29,"charge","violent",36
"13569",2016-12-30,"charge","violent",21
"13570",2016-12-31,"charge","violent",17
"13571",2017-01-01,"charge","violent",15
"13572",2017-01-02,"charge","violent",27
"13573",2017-01-03,"charge","violent",25
"13574",2017-01-04,"charge","violent",27
"13575",2017-01-05,"charge","violent",33
"13576",2017-01-06,"charge","violent",22
"13577",2017-01-07,"charge","violent",23
"13578",2017-01-08,"charge","violent",10
"13579",2017-01-09,"charge","violent",20
"13580",2017-01-10,"charge","violent",37
"13581",2017-01-11,"charge","violent",32
"13582",2017-01-12,"charge","violent",45
"13583",2017-01-13,"charge","violent",33
"13584",2017-01-14,"charge","violent",18
"13585",2017-01-15,"charge","violent",22
"13586",2017-01-16,"charge","violent",21
"13587",2017-01-17,"charge","violent",22
"13588",2017-01-18,"charge","violent",15
"13589",2017-01-19,"charge","violent",24
"13590",2017-01-20,"charge","violent",30
"13591",2017-01-21,"charge","violent",19
"13592",2017-01-22,"charge","violent",19
"13593",2017-01-23,"charge","violent",23
"13594",2017-01-24,"charge","violent",16
"13595",2017-01-25,"charge","violent",28
"13596",2017-01-26,"charge","violent",23
"13597",2017-01-27,"charge","violent",29
"13598",2017-01-28,"charge","violent",26
"13599",2017-01-29,"charge","violent",19
"13600",2017-01-30,"charge","violent",31
"13601",2017-01-31,"charge","violent",20
"13602",2017-02-01,"charge","violent",22
"13603",2017-02-02,"charge","violent",27
"13604",2017-02-03,"charge","violent",30
"13605",2017-02-04,"charge","violent",11
"13606",2017-02-05,"charge","violent",20
"13607",2017-02-06,"charge","violent",14
"13608",2017-02-07,"charge","violent",31
"13609",2017-02-08,"charge","violent",21
"13610",2017-02-09,"charge","violent",29
"13611",2017-02-10,"charge","violent",27
"13612",2017-02-11,"charge","violent",17
"13613",2017-02-12,"charge","violent",19
"13614",2017-02-13,"charge","violent",21
"13615",2017-02-14,"charge","violent",26
"13616",2017-02-15,"charge","violent",39
"13617",2017-02-16,"charge","violent",24
"13618",2017-02-17,"charge","violent",24
"13619",2017-02-18,"charge","violent",31
"13620",2017-02-19,"charge","violent",27
"13621",2017-02-20,"charge","violent",30
"13622",2017-02-21,"charge","violent",24
"13623",2017-02-22,"charge","violent",28
"13624",2017-02-23,"charge","violent",31
"13625",2017-02-24,"charge","violent",39
"13626",2017-02-25,"charge","violent",18
"13627",2017-02-26,"charge","violent",10
"13628",2017-02-27,"charge","violent",17
"13629",2017-02-28,"charge","violent",24
"13630",2017-03-01,"charge","violent",24
"13631",2017-03-02,"charge","violent",37
"13632",2017-03-03,"charge","violent",14
"13633",2017-03-04,"charge","violent",22
"13634",2017-03-05,"charge","violent",12
"13635",2017-03-06,"charge","violent",24
"13636",2017-03-07,"charge","violent",20
"13637",2017-03-08,"charge","violent",20
"13638",2017-03-09,"charge","violent",34
"13639",2017-03-10,"charge","violent",33
"13640",2017-03-11,"charge","violent",19
"13641",2017-03-12,"charge","violent",25
"13642",2017-03-13,"charge","violent",20
"13643",2017-03-14,"charge","violent",19
"13644",2017-03-15,"charge","violent",20
"13645",2017-03-16,"charge","violent",21
"13646",2017-03-17,"charge","violent",32
"13647",2017-03-18,"charge","violent",25
"13648",2017-03-19,"charge","violent",19
"13649",2017-03-20,"charge","violent",25
"13650",2017-03-21,"charge","violent",13
"13651",2017-03-22,"charge","violent",30
"13652",2017-03-23,"charge","violent",36
"13653",2017-03-24,"charge","violent",24
"13654",2017-03-25,"charge","violent",15
"13655",2017-03-26,"charge","violent",39
"13656",2017-03-27,"charge","violent",8
"13657",2017-03-28,"charge","violent",28
"13658",2017-03-29,"charge","violent",27
"13659",2017-03-30,"charge","violent",20
"13660",2017-03-31,"charge","violent",31
"13661",2017-04-01,"charge","violent",26
"13662",2017-04-02,"charge","violent",18
"13663",2017-04-03,"charge","violent",17
"13664",2017-04-04,"charge","violent",19
"13665",2017-04-05,"charge","violent",36
"13666",2017-04-06,"charge","violent",22
"13667",2017-04-07,"charge","violent",19
"13668",2017-04-08,"charge","violent",19
"13669",2017-04-09,"charge","violent",25
"13670",2017-04-10,"charge","violent",23
"13671",2017-04-11,"charge","violent",24
"13672",2017-04-12,"charge","violent",35
"13673",2017-04-13,"charge","violent",29
"13674",2017-04-14,"charge","violent",28
"13675",2017-04-15,"charge","violent",16
"13676",2017-04-16,"charge","violent",19
"13677",2017-04-17,"charge","violent",27
"13678",2017-04-18,"charge","violent",24
"13679",2017-04-19,"charge","violent",38
"13680",2017-04-20,"charge","violent",34
"13681",2017-04-21,"charge","violent",27
"13682",2017-04-22,"charge","violent",13
"13683",2017-04-23,"charge","violent",20
"13684",2017-04-24,"charge","violent",25
"13685",2017-04-25,"charge","violent",25
"13686",2017-04-26,"charge","violent",29
"13687",2017-04-27,"charge","violent",20
"13688",2017-04-28,"charge","violent",23
"13689",2017-04-29,"charge","violent",25
"13690",2017-04-30,"charge","violent",24
"13691",2017-05-01,"charge","violent",34
"13692",2017-05-02,"charge","violent",22
"13693",2017-05-03,"charge","violent",21
"13694",2017-05-04,"charge","violent",30
"13695",2017-05-05,"charge","violent",23
"13696",2017-05-06,"charge","violent",40
"13697",2017-05-07,"charge","violent",28
"13698",2017-05-08,"charge","violent",29
"13699",2017-05-09,"charge","violent",18
"13700",2017-05-10,"charge","violent",22
"13701",2017-05-11,"charge","violent",41
"13702",2017-05-12,"charge","violent",19
"13703",2017-05-13,"charge","violent",18
"13704",2017-05-14,"charge","violent",16
"13705",2017-05-15,"charge","violent",22
"13706",2017-05-16,"charge","violent",24
"13707",2017-05-17,"charge","violent",31
"13708",2017-05-18,"charge","violent",40
"13709",2017-05-19,"charge","violent",19
"13710",2017-05-20,"charge","violent",15
"13711",2017-05-21,"charge","violent",31
"13712",2017-05-22,"charge","violent",34
"13713",2017-05-23,"charge","violent",42
"13714",2017-05-24,"charge","violent",43
